date,areaType,areaCode,areaName,cumCasesBySpecimenDate,cumDeathsByDeathDate,newCasesBySpecimenDate,newDeathsByDeathDate,newCasesBySpecimenDateRollingRate
20/07/2020,region,E12000005,West Midlands,26458,5143,83,3,8.2
19/07/2020,region,E12000005,West Midlands,26375,5140,40,6,8.1
18/07/2020,region,E12000005,West Midlands,26335,5134,51,7,8.1
17/07/2020,region,E12000005,West Midlands,26284,5127,68,7,7.9
16/07/2020,region,E12000005,West Midlands,26216,5120,65,4,7.5
15/07/2020,region,E12000005,West Midlands,26151,5116,108,8,8.4
14/07/2020,region,E12000005,West Midlands,26043,5108,71,7,7.7
13/07/2020,region,E12000005,West Midlands,25972,5101,78,6,7.5
12/07/2020,region,E12000005,West Midlands,25894,5095,38,8,7.1
11/07/2020,region,E12000005,West Midlands,25856,5087,40,6,7.1
10/07/2020,region,E12000005,West Midlands,25816,5081,43,5,6.8
09/07/2020,region,E12000005,West Midlands,25773,5076,122,17,6.7
08/07/2020,region,E12000005,West Midlands,25651,5059,65,6,5.6
07/07/2020,region,E12000005,West Midlands,25586,5053,60,7,5.3
06/07/2020,region,E12000005,West Midlands,25526,5046,53,8,5.2
05/07/2020,region,E12000005,West Midlands,25473,5038,36,8,5.2
04/07/2020,region,E12000005,West Midlands,25437,5030,23,12,5.1
03/07/2020,region,E12000005,West Midlands,25414,5018,40,14,5.4
02/07/2020,region,E12000005,West Midlands,25374,5004,54,13,5.9
01/07/2020,region,E12000005,West Midlands,25320,4991,50,9,5.9
30/06/2020,region,E12000005,West Midlands,25270,4982,51,11,6
29/06/2020,region,E12000005,West Midlands,25219,4971,56,9,6
28/06/2020,region,E12000005,West Midlands,25163,4962,26,11,6.2
27/06/2020,region,E12000005,West Midlands,25137,4951,44,13,6.4
26/06/2020,region,E12000005,West Midlands,25093,4938,69,10,6.5
25/06/2020,region,E12000005,West Midlands,25024,4928,56,18,6.2
24/06/2020,region,E12000005,West Midlands,24968,4910,53,9,6.6
23/06/2020,region,E12000005,West Midlands,24915,4901,52,25,7.1
22/06/2020,region,E12000005,West Midlands,24863,4876,67,16,8
21/06/2020,region,E12000005,West Midlands,24796,4860,38,11,8.6
20/06/2020,region,E12000005,West Midlands,24758,4849,48,11,9.2
19/06/2020,region,E12000005,West Midlands,24710,4838,52,12,9.9
18/06/2020,region,E12000005,West Midlands,24658,4826,83,16,10.3
17/06/2020,region,E12000005,West Midlands,24575,4810,80,12,10.5
16/06/2020,region,E12000005,West Midlands,24495,4798,106,14,10.7
15/06/2020,region,E12000005,West Midlands,24389,4784,103,19,10.6
14/06/2020,region,E12000005,West Midlands,24286,4765,75,21,10.9
13/06/2020,region,E12000005,West Midlands,24211,4744,86,11,10.7
12/06/2020,region,E12000005,West Midlands,24125,4733,79,14,10.5
11/06/2020,region,E12000005,West Midlands,24046,4719,92,9,10.9
10/06/2020,region,E12000005,West Midlands,23954,4710,92,11,11.7
09/06/2020,region,E12000005,West Midlands,23862,4699,101,19,12.2
08/06/2020,region,E12000005,West Midlands,23761,4680,119,20,12.6
07/06/2020,region,E12000005,West Midlands,23642,4660,64,15,12.7
06/06/2020,region,E12000005,West Midlands,23578,4645,78,20,13
05/06/2020,region,E12000005,West Midlands,23500,4625,102,24,13.6
04/06/2020,region,E12000005,West Midlands,23398,4601,137,16,14.5
03/06/2020,region,E12000005,West Midlands,23261,4585,124,16,14.8
02/06/2020,region,E12000005,West Midlands,23137,4569,124,27,16
01/06/2020,region,E12000005,West Midlands,23013,4542,126,18,16.4
31/05/2020,region,E12000005,West Midlands,22887,4524,78,28,16.6
30/05/2020,region,E12000005,West Midlands,22809,4496,115,16,17.6
29/05/2020,region,E12000005,West Midlands,22694,4480,155,23,18.1
28/05/2020,region,E12000005,West Midlands,22539,4457,155,24,18.8
27/05/2020,region,E12000005,West Midlands,22384,4433,194,27,20
26/05/2020,region,E12000005,West Midlands,22190,4406,152,36,21
25/05/2020,region,E12000005,West Midlands,22038,4370,138,25,23.2
24/05/2020,region,E12000005,West Midlands,21900,4345,135,18,24.4
23/05/2020,region,E12000005,West Midlands,21765,4327,148,26,25
22/05/2020,region,E12000005,West Midlands,21617,4301,196,29,25.4
21/05/2020,region,E12000005,West Midlands,21421,4272,225,32,26.6
20/05/2020,region,E12000005,West Midlands,21196,4240,254,29,27.1
19/05/2020,region,E12000005,West Midlands,20942,4211,279,32,27
18/05/2020,region,E12000005,West Midlands,20663,4179,208,43,27.5
17/05/2020,region,E12000005,West Midlands,20455,4136,172,39,28.2
16/05/2020,region,E12000005,West Midlands,20283,4097,175,44,29
15/05/2020,region,E12000005,West Midlands,20108,4053,265,40,28.8
14/05/2020,region,E12000005,West Midlands,19843,4013,257,40,30
13/05/2020,region,E12000005,West Midlands,19586,3973,244,47,31.9
12/05/2020,region,E12000005,West Midlands,19342,3926,310,36,33.1
11/05/2020,region,E12000005,West Midlands,19032,3890,250,35,33.2
10/05/2020,region,E12000005,West Midlands,18782,3855,218,43,33
09/05/2020,region,E12000005,West Midlands,18564,3812,163,39,34.4
08/05/2020,region,E12000005,West Midlands,18401,3773,341,44,37
07/05/2020,region,E12000005,West Midlands,18060,3729,368,47,39.2
06/05/2020,region,E12000005,West Midlands,17692,3682,314,57,40.6
05/05/2020,region,E12000005,West Midlands,17378,3625,318,60,42.7
04/05/2020,region,E12000005,West Midlands,17060,3565,237,55,43.7
03/05/2020,region,E12000005,West Midlands,16823,3510,298,50,46.7
02/05/2020,region,E12000005,West Midlands,16525,3460,319,50,47.1
01/05/2020,region,E12000005,West Midlands,16206,3410,471,70,48.2
30/04/2020,region,E12000005,West Midlands,15735,3340,451,60,48.4
29/04/2020,region,E12000005,West Midlands,15284,3280,441,62,50.1
28/04/2020,region,E12000005,West Midlands,14843,3218,376,54,52.4
27/04/2020,region,E12000005,West Midlands,14467,3164,418,69,54.3
26/04/2020,region,E12000005,West Midlands,14049,3095,316,82,54.1
25/04/2020,region,E12000005,West Midlands,13733,3013,386,76,54.5
24/04/2020,region,E12000005,West Midlands,13347,2937,482,69,57.2
23/04/2020,region,E12000005,West Midlands,12865,2868,551,85,56.6
22/04/2020,region,E12000005,West Midlands,12314,2783,578,68,55.9
21/04/2020,region,E12000005,West Midlands,11736,2715,493,80,52.7
20/04/2020,region,E12000005,West Midlands,11243,2635,402,77,49.8
19/04/2020,region,E12000005,West Midlands,10841,2558,340,78,47.8
18/04/2020,region,E12000005,West Midlands,10501,2480,548,97,46.1
17/04/2020,region,E12000005,West Midlands,9953,2383,446,100,41.1
16/04/2020,region,E12000005,West Midlands,9507,2283,511,89,39.7
15/04/2020,region,E12000005,West Midlands,8996,2194,387,108,36.9
14/04/2020,region,E12000005,West Midlands,8609,2086,322,84,36.4
13/04/2020,region,E12000005,West Midlands,8287,2002,280,96,37.5
12/04/2020,region,E12000005,West Midlands,8007,1906,239,106,38.9
11/04/2020,region,E12000005,West Midlands,7768,1800,253,110,39.7
10/04/2020,region,E12000005,West Midlands,7515,1690,362,104,41.3
09/04/2020,region,E12000005,West Midlands,7153,1586,345,97,41.5
08/04/2020,region,E12000005,West Midlands,6808,1489,361,135,43.2
07/04/2020,region,E12000005,West Midlands,6447,1354,386,101,44
06/04/2020,region,E12000005,West Midlands,6061,1253,360,101,44.5
05/04/2020,region,E12000005,West Midlands,5701,1152,290,117,45.7
04/04/2020,region,E12000005,West Midlands,5411,1035,346,108,47
03/04/2020,region,E12000005,West Midlands,5065,927,372,86,46.6
02/04/2020,region,E12000005,West Midlands,4693,841,449,119,45
01/04/2020,region,E12000005,West Midlands,4244,722,409,108,42.7
31/03/2020,region,E12000005,West Midlands,3835,614,414,92,39.9
30/03/2020,region,E12000005,West Midlands,3421,522,431,75,37.1
29/03/2020,region,E12000005,West Midlands,2990,447,366,71,33.9
28/03/2020,region,E12000005,West Midlands,2624,376,323,71,29.6
27/03/2020,region,E12000005,West Midlands,2301,305,279,54,26.3
26/03/2020,region,E12000005,West Midlands,2022,251,314,51,24.1
25/03/2020,region,E12000005,West Midlands,1708,200,240,39,20.9
24/03/2020,region,E12000005,West Midlands,1468,161,250,25,18.5
23/03/2020,region,E12000005,West Midlands,1218,136,239,27,15.5
22/03/2020,region,E12000005,West Midlands,979,109,111,20,12.4
21/03/2020,region,E12000005,West Midlands,868,89,125,15,11.2
20/03/2020,region,E12000005,West Midlands,743,74,151,19,9.7
19/03/2020,region,E12000005,West Midlands,592,55,123,11,7.8
18/03/2020,region,E12000005,West Midlands,469,44,99,9,6.5
17/03/2020,region,E12000005,West Midlands,370,35,69,9,5.3
16/03/2020,region,E12000005,West Midlands,301,26,56,9,4.4
15/03/2020,region,E12000005,West Midlands,245,17,44,4,3.6
14/03/2020,region,E12000005,West Midlands,201,13,31,3,3
13/03/2020,region,E12000005,West Midlands,170,10,40,3,2.5
12/03/2020,region,E12000005,West Midlands,130,7,47,4,1.9
11/03/2020,region,E12000005,West Midlands,83,3,29,1,1.2
10/03/2020,region,E12000005,West Midlands,54,2,17,1,0.8
09/03/2020,region,E12000005,West Midlands,37,1,8,0,0.5
08/03/2020,region,E12000005,West Midlands,29,1,4,1,0.4
07/03/2020,region,E12000005,West Midlands,25,,6,,0.4
06/03/2020,region,E12000005,West Midlands,19,,2,,0.3
05/03/2020,region,E12000005,West Midlands,17,,6,,0.3
04/03/2020,region,E12000005,West Midlands,11,,3,,0.2
03/03/2020,region,E12000005,West Midlands,8,,1,,0.1
02/03/2020,region,E12000005,West Midlands,7,,4,,0.1
01/03/2020,region,E12000005,West Midlands,3,,2,,0
29/02/2020,region,E12000005,West Midlands,1,,0,,0
28/02/2020,region,E12000005,West Midlands,1,,0,,0
27/02/2020,region,E12000005,West Midlands,1,,0,,0
26/02/2020,region,E12000005,West Midlands,1,,0,,0
25/02/2020,region,E12000005,West Midlands,1,,0,,0
24/02/2020,region,E12000005,West Midlands,1,,0,,0
23/02/2020,region,E12000005,West Midlands,1,,0,,0
22/02/2020,region,E12000005,West Midlands,1,,1,,0
21/02/2020,region,E12000005,West Midlands,,,,,0
20/02/2020,region,E12000005,West Midlands,,,,,0
19/02/2020,region,E12000005,West Midlands,,,,,0
18/02/2020,region,E12000005,West Midlands,,,,,0
17/02/2020,region,E12000005,West Midlands,,,,,0
16/02/2020,region,E12000005,West Midlands,,,,,0
15/02/2020,region,E12000005,West Midlands,,,,,0
14/02/2020,region,E12000005,West Midlands,,,,,0
13/02/2020,region,E12000005,West Midlands,,,,,0
12/02/2020,region,E12000005,West Midlands,,,,,0
11/02/2020,region,E12000005,West Midlands,,,,,0
10/02/2020,region,E12000005,West Midlands,,,,,0
09/02/2020,region,E12000005,West Midlands,,,,,0
08/02/2020,region,E12000005,West Midlands,,,,,0
07/02/2020,region,E12000005,West Midlands,,,,,0
06/02/2020,region,E12000005,West Midlands,,,,,0
05/02/2020,region,E12000005,West Midlands,,,,,0
04/02/2020,region,E12000005,West Midlands,,,,,0
03/02/2020,region,E12000005,West Midlands,,,,,0
02/02/2020,region,E12000005,West Midlands,,,,,0
01/02/2020,region,E12000005,West Midlands,,,,,0
31/01/2020,region,E12000005,West Midlands,,,,,0
30/01/2020,region,E12000005,West Midlands,,,,,0
29/01/2020,region,E12000005,West Midlands,,,,,0
28/01/2020,region,E12000005,West Midlands,,,,,0
27/01/2020,region,E12000005,West Midlands,,,,,0
26/01/2020,region,E12000005,West Midlands,,,,,0
25/01/2020,region,E12000005,West Midlands,,,,,0
24/01/2020,region,E12000005,West Midlands,,,,,0
23/01/2020,region,E12000005,West Midlands,,,,,0
22/01/2020,region,E12000005,West Midlands,,,,,0
21/01/2020,region,E12000005,West Midlands,,,,,0
20/01/2020,region,E12000005,West Midlands,,,,,0
19/01/2020,region,E12000005,West Midlands,,,,,0
18/01/2020,region,E12000005,West Midlands,,,,,0
17/01/2020,region,E12000005,West Midlands,,,,,0
16/01/2020,region,E12000005,West Midlands,,,,,0
15/01/2020,region,E12000005,West Midlands,,,,,0
14/01/2020,region,E12000005,West Midlands,,,,,0
13/01/2020,region,E12000005,West Midlands,,,,,0
12/01/2020,region,E12000005,West Midlands,,,,,0
11/01/2020,region,E12000005,West Midlands,,,,,0
10/01/2020,region,E12000005,West Midlands,,,,,0
09/01/2020,region,E12000005,West Midlands,,,,,0
08/01/2020,region,E12000005,West Midlands,,,,,0
07/01/2020,region,E12000005,West Midlands,,,,,0
06/01/2020,region,E12000005,West Midlands,,,,,0
05/01/2020,region,E12000005,West Midlands,,,,,0
04/01/2020,region,E12000005,West Midlands,,,,,0
03/01/2020,region,E12000005,West Midlands,,,,,0
13/12/2020,region,E12000006,East of England,,,,,
12/12/2020,region,E12000006,East of England,106827,6475,144,4,
11/12/2020,region,E12000006,East of England,106683,6471,1534,12,
10/12/2020,region,E12000006,East of England,105149,6459,2228,39,
09/12/2020,region,E12000006,East of England,102921,6420,2213,28,
08/12/2020,region,E12000006,East of England,100708,6392,2069,34,174.3
07/12/2020,region,E12000006,East of England,98639,6358,2186,34,161.6
06/12/2020,region,E12000006,East of England,96453,6324,1291,27,150.7
05/12/2020,region,E12000006,East of England,95162,6297,1178,30,142.3
04/12/2020,region,E12000006,East of England,93984,6267,1377,30,136.4
03/12/2020,region,E12000006,East of England,92607,6237,1335,31,132.4
02/12/2020,region,E12000006,East of England,91272,6206,1433,28,127.4
01/12/2020,region,E12000006,East of England,89839,6178,1280,36,123.7
30/11/2020,region,E12000006,East of England,88559,6142,1504,39,119.7
29/11/2020,region,E12000006,East of England,87055,6103,770,18,115.4
28/11/2020,region,E12000006,East of England,86285,6085,804,34,116
27/11/2020,region,E12000006,East of England,85481,6051,1131,28,115.9
26/11/2020,region,E12000006,East of England,84350,6023,1025,25,114.7
25/11/2020,region,E12000006,East of England,83325,5998,1202,38,117.2
24/11/2020,region,E12000006,East of England,82123,5960,1031,29,118
23/11/2020,region,E12000006,East of England,81092,5931,1234,26,122.6
22/11/2020,region,E12000006,East of England,79858,5905,805,30,128.3
21/11/2020,region,E12000006,East of England,79053,5875,799,31,130.1
20/11/2020,region,E12000006,East of England,78254,5844,1057,22,133
19/11/2020,region,E12000006,East of England,77197,5822,1181,32,137.9
18/11/2020,region,E12000006,East of England,76016,5790,1250,23,141
17/11/2020,region,E12000006,East of England,74766,5767,1319,25,146.7
16/11/2020,region,E12000006,East of England,73447,5742,1591,25,148.9
15/11/2020,region,E12000006,East of England,71856,5717,914,17,152.2
14/11/2020,region,E12000006,East of England,70942,5700,984,30,154.8
13/11/2020,region,E12000006,East of England,69958,5670,1363,20,155.2
12/11/2020,region,E12000006,East of England,68595,5650,1373,23,151.1
11/11/2020,region,E12000006,East of England,67222,5627,1606,25,147
10/11/2020,region,E12000006,East of England,65616,5602,1457,27,138
09/11/2020,region,E12000006,East of England,64159,5575,1797,30,133
08/11/2020,region,E12000006,East of England,62362,5545,1076,26,126.2
07/11/2020,region,E12000006,East of England,61286,5519,1009,18,119.1
06/11/2020,region,E12000006,East of England,60277,5501,1105,26,114.5
05/11/2020,region,E12000006,East of England,59172,5475,1116,27,112.7
04/11/2020,region,E12000006,East of England,58056,5448,1044,17,110.4
03/11/2020,region,E12000006,East of England,57012,5431,1145,20,110
02/11/2020,region,E12000006,East of England,55867,5411,1375,14,106.6
01/11/2020,region,E12000006,East of England,54492,5397,632,21,102.9
31/10/2020,region,E12000006,East of England,53860,5376,723,24,101.9
30/10/2020,region,E12000006,East of England,53137,5352,994,21,99.9
29/10/2020,region,E12000006,East of England,52143,5331,971,21,99.8
28/10/2020,region,E12000006,East of England,51172,5310,1017,19,100.2
27/10/2020,region,E12000006,East of England,50155,5291,936,12,100.7
26/10/2020,region,E12000006,East of England,49219,5279,1144,12,103.2
25/10/2020,region,E12000006,East of England,48075,5267,569,18,101.4
24/10/2020,region,E12000006,East of England,47506,5249,599,10,101.7
23/10/2020,region,E12000006,East of England,46907,5239,989,20,100.2
22/10/2020,region,E12000006,East of England,45918,5219,996,15,94.9
21/10/2020,region,E12000006,East of England,44922,5204,1044,24,92.5
20/10/2020,region,E12000006,East of England,43878,5180,1093,19,86.6
19/10/2020,region,E12000006,East of England,42785,5161,1036,14,80.8
18/10/2020,region,E12000006,East of England,41749,5147,584,8,75.4
17/10/2020,region,E12000006,East of England,41165,5139,509,11,72.1
16/10/2020,region,E12000006,East of England,40656,5128,657,13,69.2
15/10/2020,region,E12000006,East of England,39999,5115,843,11,67.7
14/10/2020,region,E12000006,East of England,39156,5104,678,5,63.4
13/10/2020,region,E12000006,East of England,38478,5099,731,7,61.2
12/10/2020,region,E12000006,East of England,37747,5092,700,6,58.5
11/10/2020,region,E12000006,East of England,37047,5086,377,7,55.8
10/10/2020,region,E12000006,East of England,36670,5079,330,11,55.5
09/10/2020,region,E12000006,East of England,36340,5068,562,8,56
08/10/2020,region,E12000006,East of England,35778,5060,577,8,53.6
07/10/2020,region,E12000006,East of England,35201,5052,540,11,50.1
06/10/2020,region,E12000006,East of England,34661,5041,564,8,47.2
05/10/2020,region,E12000006,East of England,34097,5033,530,5,43.5
04/10/2020,region,E12000006,East of England,33567,5028,359,2,39.9
03/10/2020,region,E12000006,East of England,33208,5026,359,7,37.5
02/10/2020,region,E12000006,East of England,32849,5019,412,6,34.4
01/10/2020,region,E12000006,East of England,32437,5013,359,9,31.3
30/09/2020,region,E12000006,East of England,32078,5004,359,7,29.2
29/09/2020,region,E12000006,East of England,31719,4997,332,7,26.5
28/09/2020,region,E12000006,East of England,31387,4990,311,12,24.6
27/09/2020,region,E12000006,East of England,31076,4978,208,4,22.3
26/09/2020,region,E12000006,East of England,30868,4974,165,1,21.6
25/09/2020,region,E12000006,East of England,30703,4973,216,7,21.3
24/09/2020,region,E12000006,East of England,30487,4966,227,7,21.1
23/09/2020,region,E12000006,East of England,30260,4959,193,5,19.8
22/09/2020,region,E12000006,East of England,30067,4954,216,4,19
21/09/2020,region,E12000006,East of England,29851,4950,166,6,17.9
20/09/2020,region,E12000006,East of England,29685,4944,163,6,17.5
19/09/2020,region,E12000006,East of England,29522,4938,146,6,15.8
18/09/2020,region,E12000006,East of England,29376,4932,206,11,14.8
17/09/2020,region,E12000006,East of England,29170,4921,145,4,13.6
